idJugador,idPartido,puntos,asistencias,tapones,rebotes,robos,porcentajeTirosLibres,porcentajeTirosCampo,porcentajeTriples
1627734,21900743,26,9,0,12,1,1.0,0.611,0.0
1626167,21900743,11,1,3,5,2,1.0,0.5,0.25
1628988,21900743,7,4,0,2,1,0.0,0.333,0.333
1627763,21900743,14,3,1,6,0,0.0,0.353,0.286
203506,21900743,9,2,1,0,0,0.0,0.235,0.1
203200,21900743,6,1,0,3,2,0.5,0.5,0.333
203926,21900743,11,3,0,2,0,1.0,0.556,0.0
204456,21900743,8,4,0,5,0,0.0,0.667,0.0
1629048,21900743,0,0,0,0,0,0.0,0.0,0.0
1628388,21900743,0,0,0,0,0,0.0,0.0,0.0
203960,21900743,0,0,0,0,0,0.0,0.0,0.0
1628410,21900743,0,0,0,0,0,0.0,0.0,0.0
203922,21900744,22,7,0,6,1,1.0,0.615,0.5
203110,21900744,12,7,1,10,2,0.0,0.625,0.667
1627737,21900744,13,1,2,5,0,0.75,1.0,0.0
1627814,21900744,19,6,0,1,1,0.0,0.467,0.556
1628980,21900744,7,3,3,2,1,1.0,0.125,0.333
202692,21900744,30,2,0,3,2,0.875,0.529,0.5
1629673,21900744,2,1,0,0,0,0.0,0.5,0.0
1629016,21900744,4,0,0,3,0,1.0,0.25,0.0
1626172,21900744,2,3,0,4,1,0.0,0.5,0.0
1629672,21900744,14,1,0,10,0,0.444,0.385,0.0
1626156,21900744,0,0,0,0,0,0.0,0.0,0.0
203078,21900744,43,6,0,2,2,1.0,0.5,0.429
1629060,21900744,11,0,0,8,0,0.5,0.625,0.0
101133,21900744,2,0,0,5,1,0.0,1.0,0.0
1627780,21900744,0,1,0,0,0,0.0,0.0,0.0
202738,21900744,9,4,0,1,0,1.0,0.3,0.25
1628418,21900744,11,3,2,7,0,0.833,1.0,0.0
1628972,21900744,6,3,1,3,1,0.0,0.375,0.0
202722,21900744,19,5,1,4,1,0.667,0.667,0.7140000000000001
202397,21900744,7,6,0,3,1,0.75,0.5,0.0
1629067,21900744,1,0,0,0,0,0.5,0.0,0.0
1629021,21900744,8,0,0,2,0,0.0,0.8,0.0
1628394,21900744,0,0,0,0,0,0.0,0.0,0.0
202330,21900745,24,6,1,7,0,0.75,0.563,0.5
1628369,21900745,28,3,0,7,1,1.0,0.5,0.556
1628464,21900745,9,1,0,2,0,1.0,0.75,1.0
1627759,21900745,21,0,0,5,1,1.0,0.529,0.333
1629750,21900745,0,1,0,3,2,0.0,0.0,0.0
202954,21900745,16,5,0,3,4,1.0,0.556,0.667
1629684,21900745,13,2,2,6,1,1.0,0.667,0.0
1629035,21900745,2,0,1,0,0,0.0,1.0,0.0
1628400,21900745,0,0,1,1,0,0.0,0.0,0.0
202683,21900745,8,1,0,9,0,0.0,0.5710000000000001,0.0
1629682,21900745,2,2,0,1,1,0.0,0.5,0.0
1629641,21900745,0,0,0,0,0,0.0,0.0,0.0
1629738,21900745,0,0,0,0,0,0.0,0.0,0.0
1628989,21900745,23,2,1,3,0,0.0,0.429,0.455
1628381,21900745,22,3,2,11,1,0.0,0.833,1.0
1627745,21900745,4,1,0,2,0,1.0,1.0,0.0
201952,21900745,18,6,0,1,4,1.0,0.5,0.0
1629027,21900745,34,7,0,3,2,0.909,0.5,0.364
1713,21900745,4,0,3,2,0,0.0,0.286,0.0
1629164,21900745,2,1,0,5,1,0.0,1.0,0.0
202323,21900745,2,2,0,2,1,0.0,0.25,0.0
1626203,21900745,6,0,0,3,0,0.75,0.25,0.5
1629718,21900745,0,0,0,0,0,0.0,0.0,0.0
1628981,21900745,0,0,0,0,0,0.0,0.0,0.0
1626162,21900746,21,1,0,5,0,0.4,0.444,0.75
1628969,21900746,12,4,2,6,4,0.0,0.5,0.0
1629028,21900746,25,5,2,17,0,0.5,0.545,0.0
1626164,21900746,11,4,0,4,1,0.8,0.214,0.25
201937,21900746,8,2,0,3,0,1.0,0.286,0.0
1628975,21900746,3,1,0,2,0,0.0,0.25,0.25
1627767,21900746,6,1,2,2,1,0.0,0.6,0.0
1629059,21900746,5,5,0,4,0,0.0,1.0,1.0
1629665,21900746,4,0,0,0,0,1.0,0.333,0.0
1629607,21900746,2,0,0,0,0,0.0,0.5,0.0
1629745,21900746,0,0,0,0,1,0.0,0.0,0.0
203382,21900746,0,0,0,0,0,0.0,0.0,0.0
1629660,21900746,0,0,0,0,0,0.0,0.0,0.0
203925,21900746,16,2,0,4,1,0.0,0.5379999999999999,0.4
1627752,21900746,15,0,0,6,1,1.0,0.5,0.5
1628386,21900746,8,3,2,8,0,0.0,0.5710000000000001,0.0
1627747,21900746,29,7,0,3,2,1.0,0.5,0.5
203915,21900746,14,4,0,3,1,0.833,0.333,1.0
202066,21900746,3,1,1,2,0,0.0,0.1669999999999999,0.2
201599,21900746,8,5,0,9,0,1.0,1.0,0.0
201163,21900746,6,2,1,5,0,0.0,0.333,0.333
1627789,21900746,13,0,0,3,1,0.667,0.5710000000000001,0.75
1629058,21900746,2,0,0,1,1,0.0,1.0,0.0
1629066,21900746,5,1,0,0,0,0.0,0.667,1.0
1629185,21900746,0,3,0,0,1,0.0,0.0,0.0
1629651,21900746,0,0,0,0,0,0.0,0.0,0.0
202699,21900747,6,2,0,5,0,0.0,0.25,0.0
201143,21900747,6,1,0,4,0,0.0,0.4,0.667
203954,21900747,29,2,0,12,1,0.818,0.643,1.0
1629003,21900747,11,4,0,0,0,0.0,0.455,0.2
1627732,21900747,16,7,0,8,0,0.889,0.5710000000000001,0.0
1627788,21900747,6,2,0,2,0,0.0,0.25,0.286
1629680,21900747,3,1,1,1,0,0.0,1.0,1.0
203118,21900747,17,0,0,3,0,1.0,0.7140000000000001,0.7140000000000001
203526,21900747,0,0,0,3,0,0.0,0.0,0.0
203516,21900747,4,1,0,1,1,0.0,0.4,0.0
203504,21900747,0,3,0,1,0,0.0,0.0,0.0
203124,21900747,6,1,0,4,0,0.667,0.667,0.0
1629015,21900747,2,0,0,0,1,0.0,0.333,0.0
202710,21900747,38,2,0,7,3,1.0,0.7,1.0
1628389,21900747,18,11,0,8,1,1.0,0.5329999999999999,0.0
203086,21900747,3,0,0,5,0,0.0,0.333,0.5
1629130,21900747,19,3,0,2,0,0.778,0.444,0.5
1629134,21900747,9,3,0,3,1,0.0,0.667,0.5
1627884,21900747,15,1,0,3,2,1.0,0.7140000000000001,0.75
201609,21900747,24,6,0,3,1,0.857,0.583,0.5
1629639,21900747,2,1,0,0,0,0.0,0.1669999999999999,0.0
203482,21900747,7,0,1,4,0,0.0,0.5,0.25
1629735,21900747,2,0,0,0,0,0.0,1.0,0.0
2617,21900747,0,0,0,0,0,0.0,0.0,0.0
201949,21900747,0,0,0,0,0,0.0,0.0,0.0
203079,21900747,0,0,0,0,0,0.0,0.0,0.0
203503,21900748,2,4,0,0,1,0.0,0.143,0.0
1629635,21900748,6,1,0,7,2,0.0,0.133,0.4
203083,21900748,25,4,0,18,0,0.333,0.545,0.0
1628971,21900748,12,4,0,7,1,1.0,0.333,0.0
202704,21900748,3,4,0,7,0,0.0,0.063,0.1669999999999999
204038,21900748,17,3,0,2,0,0.0,0.583,0.6
1626174,21900748,17,1,2,5,2,0.5,0.636,0.667
1627748,21900748,0,0,0,5,0,0.0,0.0,0.0
1629648,21900748,0,0,0,0,0,0.0,0.0,0.0
204025,21900748,0,0,0,0,0,0.0,0.0,0.0
1629663,21900748,0,0,0,0,0,0.0,0.0,0.0
202693,21900748,0,0,0,0,0,0.0,0.0,0.0
1629004,21900748,0,0,0,0,0,0.0,0.0,0.0
203109,21900748,4,3,0,5,0,0.0,0.4,0.0
1628991,21900748,14,2,3,5,1,0.889,0.3,0.0
202685,21900748,26,2,4,17,0,0.0,0.684,0.0
1628415,21900748,15,5,1,4,0,0.0,0.467,0.333
1629630,21900748,12,7,0,4,0,1.0,0.556,0.0
1629634,21900748,4,0,1,5,1,0.0,0.286,0.0
1626145,21900748,13,5,0,2,1,0.0,0.545,0.333
203937,21900748,2,0,2,2,1,0.0,1.0,0.0
1629001,21900748,2,1,0,0,1,0.0,0.1669999999999999,0.0
203524,21900748,0,2,0,1,0,0.0,0.0,0.0
1628367,21900748,4,0,1,2,1,0.0,0.333,0.0
1629741,21900748,0,0,0,0,0,0.0,0.0,0.0
203952,21900749,10,5,1,6,1,0.667,0.273,0.0
203496,21900749,15,2,1,8,3,0.0,0.4,0.333
1626157,21900749,22,6,2,10,1,0.7140000000000001,0.412,0.5
1629633,21900749,3,1,0,1,2,0.0,0.2,1.0
203894,21900749,17,7,0,3,0,1.0,0.385,0.2
1629006,21900749,12,1,0,4,2,1.0,0.5,0.0
1629103,21900749,12,1,0,5,0,0.0,0.833,0.667
1629162,21900749,9,2,0,1,2,0.5,0.75,0.5
1628966,21900749,0,0,0,0,0,0.0,0.0,0.0
203476,21900749,7,0,1,6,1,1.0,0.5,1.0
1628395,21900749,2,0,1,1,0,0.0,1.0,0.0
1629675,21900749,0,0,0,0,0,0.0,0.0,0.0
203943,21900749,0,0,0,0,0,0.0,0.0,0.0
203084,21900749,14,7,0,5,0,0.5,0.455,0.75
202357,21900749,12,2,1,3,1,0.0,0.556,0.5
203473,21900749,4,3,5,12,2,0.0,0.25,0.0
203992,21900749,23,3,0,2,0,0.818,0.7140000000000001,0.8
1628368,21900749,31,5,0,3,2,0.667,0.625,0.75
1627741,21900749,16,3,0,2,1,0.667,0.5,0.4
203145,21900749,4,1,1,6,1,1.0,0.2,0.0
1628385,21900749,6,0,0,1,0,0.0,0.75,0.0
202709,21900749,3,2,0,0,0,1.0,0.5,0.0
201229,21900749,0,0,0,0,0,0.0,0.0,0.0
1627812,21900749,0,0,0,0,0,0.0,0.0,0.0
1629713,21900749,0,0,0,0,0,0.0,0.0,0.0
1628450,21900749,0,0,0,0,0,0.0,0.0,0.0
201942,21900750,26,2,0,5,2,0.667,0.478,0.0
200746,21900750,27,5,2,9,0,1.0,0.529,0.4
1626168,21900750,10,0,1,5,0,0.0,0.5,0.333
1627749,21900750,2,0,0,5,2,0.0,0.143,0.0
1627854,21900750,8,2,0,1,0,1.0,0.25,0.286
1628401,21900750,4,6,2,8,0,0.0,0.286,0.0
201988,21900750,18,2,0,2,1,0.0,0.462,0.462
1629022,21900750,2,0,1,2,0,0.0,0.25,0.0
200752,21900750,4,2,0,3,0,0.0,0.4,0.0
1627751,21900750,4,2,3,6,0,0.0,0.667,0.0
201158,21900750,0,0,0,0,0,0.0,0.0,0.0
1629640,21900750,0,0,0,0,0,0.0,0.0,0.0
1629002,21900750,0,0,0,0,0,0.0,0.0,0.0
202695,21900750,22,7,2,6,1,1.0,0.471,0.667
203090,21900750,7,1,0,4,1,0.0,0.75,1.0
1627826,21900750,9,0,0,8,0,0.75,0.6,0.0
202331,21900750,19,8,0,12,0,0.857,0.462,0.2
201976,21900750,12,5,0,4,0,0.0,0.5,0.5710000000000001
203210,21900750,9,0,0,7,0,0.0,0.333,0.429
101150,21900750,12,4,0,1,0,0.857,0.25,0.0
1629013,21900750,2,2,0,1,1,0.0,0.333,0.0
1626149,21900750,14,1,0,3,0,0.0,0.636,0.0
203585,21900750,2,0,0,5,0,0.0,0.5,0.0
1628405,21900750,0,0,0,0,0,0.0,0.0,0.0
202335,21900750,0,0,0,0,0,0.0,0.0,0.0
1629010,21900750,0,0,0,0,0,0.0,0.0,0.0
1628470,21900737,5,0,1,3,0,0.0,0.667,0.5
203924,21900737,14,0,3,4,1,1.0,0.455,0.333
203999,21900737,39,11,2,10,3,0.857,0.696,0.333
203115,21900737,20,5,0,9,0,0.8,0.412,0.333
1628420,21900737,19,7,0,7,1,1.0,0.5329999999999999,0.286
1627823,21900737,2,1,0,5,0,1.0,0.0,0.0
203914,21900737,3,1,0,3,0,0.5,0.1669999999999999,0.0
1627736,21900737,12,4,0,1,1,0.0,0.556,0.4
1628408,21900737,5,1,0,4,0,0.5,0.286,0.0
1629020,21900737,4,0,1,1,1,0.0,1.0,0.0
1628427,21900737,0,0,0,0,0,0.0,0.0,0.0
203486,21900737,0,0,0,0,0,0.0,0.0,0.0
203503,21900737,13,6,0,2,0,1.0,0.5710000000000001,0.6
1629635,21900737,17,0,0,5,0,0.75,0.5,0.4
203083,21900737,21,4,2,17,0,0.75,0.529,0.0
1629004,21900737,13,4,0,1,2,0.75,0.333,0.1669999999999999
201565,21900737,2,2,0,1,0,0.0,0.333,0.0
1626174,21900737,11,0,0,4,2,0.0,0.5,0.333
1628971,21900737,19,8,0,10,0,1.0,0.7,1.0
204038,21900737,8,2,0,0,0,0.0,0.5,0.5
202704,21900737,20,6,0,3,0,1.0,0.444,0.5
1627748,21900737,4,1,0,0,0,0.0,1.0,0.0
204025,21900737,0,0,0,0,0,0.0,0.0,0.0
202693,21900737,0,0,0,0,0,0.0,0.0,0.0
1627742,21900738,28,3,0,12,0,1.0,0.435,0.455
1629627,21900738,21,1,1,10,1,0.7140000000000001,0.5710000000000001,0.0
202324,21900738,9,1,0,11,0,1.0,0.5710000000000001,0.0
201950,21900738,11,6,1,3,0,0.333,0.357,0.0
1628366,21900738,10,9,2,11,3,1.0,0.429,0.333
200755,21900738,0,0,0,0,0,0.0,0.0,0.0
1628404,21900738,16,1,0,10,1,0.75,0.455,0.6
1629637,21900738,2,0,0,2,0,0.0,0.333,0.0
202734,21900738,10,0,1,0,0,0.0,0.625,0.0
1629740,21900738,2,0,1,4,1,0.0,0.25,0.0
1629638,21900738,0,0,0,0,0,0.0,0.0,0.0
1628402,21900738,0,0,0,0,0,0.0,0.0,0.0
1626143,21900738,0,0,0,0,0,0.0,0.0,0.0
201569,21900738,9,2,0,1,4,0.0,0.333,0.143
1627863,21900738,12,1,0,12,1,0.0,0.357,0.25
200782,21900738,0,0,0,9,1,0.0,0.0,0.0
201935,21900738,40,9,2,10,0,1.0,0.5,0.467
201566,21900738,22,7,0,6,1,1.0,0.375,0.25
200757,21900738,4,1,1,3,3,0.5,0.5,0.5
203463,21900738,22,0,0,0,2,0.75,0.5,0.444
203085,21900738,8,2,0,2,2,0.0,0.333,0.0
2199,21900738,0,0,0,0,0,0.0,0.0,0.0
1629598,21900738,0,0,0,0,0,0.0,0.0,0.0
1626187,21900738,0,0,0,0,0,0.0,0.0,0.0
1628392,21900738,0,0,0,0,0,0.0,0.0,0.0
1629739,21900738,0,0,0,0,0,0.0,0.0,0.0
1626162,21900739,15,2,0,10,1,1.0,0.25,0.1669999999999999
1628969,21900739,7,1,2,3,2,0.75,0.25,0.0
1629028,21900739,20,2,1,14,1,0.0,0.37,0.0
1626164,21900739,32,6,0,7,0,0.923,0.6,0.4
1629059,21900739,2,4,0,1,1,0.0,0.25,0.0
1628975,21900739,15,2,0,4,3,0.0,0.6,0.6
1627767,21900739,11,1,0,7,0,0.5,0.556,0.0
204020,21900739,0,1,0,1,0,0.0,0.0,0.0
1629745,21900739,2,0,0,2,0,0.0,0.25,0.0
1629665,21900739,4,1,0,0,0,0.0,0.667,0.0
1629607,21900739,0,0,0,0,0,0.0,0.0,0.0
203382,21900739,0,0,0,0,0,0.0,0.0,0.0
201937,21900739,0,0,0,0,0,0.0,0.0,0.0
203114,21900739,25,6,1,8,0,1.0,0.6,0.6
203507,21900739,30,9,1,19,1,0.563,0.476,0.2
201572,21900739,17,1,8,4,0,1.0,0.438,0.1669999999999999
202083,21900739,2,1,0,1,0,1.0,0.0,0.0
202339,21900739,12,4,1,7,0,0.0,0.625,0.667
101141,21900739,8,0,0,4,0,0.0,0.333,1.0
1628978,21900739,15,1,0,2,2,0.5,0.5,0.286
201577,21900739,0,3,0,5,1,0.0,0.0,0.0
2594,21900739,8,2,0,1,0,0.0,0.6,0.5
1626192,21900739,8,3,1,7,0,0.0,0.75,0.667
1628425,21900739,4,0,0,2,0,0.0,0.667,0.0
1627733,21900739,0,0,0,0,0,0.0,0.0,0.0
1628391,21900739,0,0,0,0,0,0.0,0.0,0.0
1628990,21900740,17,1,0,5,1,0.667,0.385,0.25
201152,21900740,21,1,0,7,2,0.0,0.75,0.6
1628436,21900740,8,1,0,5,1,0.5,0.273,0.143
203897,21900740,18,7,0,7,3,0.75,0.6,0.0
203107,21900740,8,5,0,5,0,0.0,0.273,0.333
1629655,21900740,1,0,0,1,0,0.5,0.0,0.0
1629632,21900740,12,5,0,1,0,0.0,0.308,0.364
1627853,21900740,12,2,0,1,0,0.5,0.4,0.375
1627756,21900740,3,2,0,1,0,0.0,0.2,0.2
1626245,21900740,0,0,0,4,1,0.0,0.0,0.0
1629690,21900740,0,0,0,2,0,0.0,0.0,0.0
1627885,21900740,2,1,0,2,2,1.0,0.0,0.0
1628384,21900740,4,0,0,7,1,0.0,0.667,0.0
1627783,21900740,17,5,0,9,0,1.0,0.429,0.0
201586,21900740,16,1,3,6,0,0.5,0.583,0.5
200768,21900740,14,6,1,4,0,0.833,0.429,0.429
1627832,21900740,12,8,0,4,1,0.0,0.455,0.333
1627775,21900740,10,2,0,2,1,1.0,0.6,0.667
1628449,21900740,15,1,0,5,2,1.0,0.5,0.25
1629056,21900740,31,1,0,4,0,0.5,0.8,0.857
1629744,21900740,7,2,0,1,0,0.0,0.5,0.333
1626169,21900740,0,1,1,2,0,0.0,0.0,0.0
1629052,21900740,2,0,0,1,1,0.0,1.0,0.0
1628778,21900740,1,1,0,1,0,0.5,0.0,0.0
1626259,21900740,0,0,0,0,0,0.0,0.0,0.0
203952,21900727,13,3,0,5,0,0.8,0.364,0.333
203496,21900727,12,0,2,5,3,0.833,0.429,0.25
1626157,21900727,32,3,1,12,0,0.727,0.5,0.222
1629633,21900727,5,1,0,3,0,0.5,0.4,0.0
203894,21900727,11,10,0,4,2,1.0,0.364,0.25
1629006,21900727,13,1,0,6,1,1.0,0.333,0.25
1629103,21900727,7,0,0,4,1,1.0,0.2,0.0
1629162,21900727,4,5,0,2,1,0.0,0.333,0.0
1628966,21900727,2,1,0,2,1,0.0,0.5,0.0
203476,21900727,5,0,1,0,0,0.0,0.5,0.333
1628395,21900727,2,0,0,1,0,0.0,0.5,0.0
1629675,21900727,0,0,0,0,0,0.0,0.0,0.0
203943,21900727,0,0,0,0,0,0.0,0.0,0.0
202695,21900727,31,4,0,6,0,0.9,0.429,0.444
203090,21900727,2,0,0,2,0,0.0,1.0,0.0
1627826,21900727,6,1,2,10,0,1.0,0.5,0.0
202331,21900727,21,2,1,7,2,0.0,0.5,0.5
201976,21900727,12,4,1,5,1,0.0,0.5,0.333
1629013,21900727,10,2,0,1,1,0.667,0.5,0.4
101150,21900727,17,6,0,4,1,1.0,0.368,0.0
1626149,21900727,16,0,1,6,1,0.0,0.615,0.0
203585,21900727,0,0,0,3,2,0.0,0.0,0.0
203210,21900727,3,1,2,5,0,0.0,0.25,0.25
1629010,21900727,0,0,0,0,0,0.0,0.0,0.0
1629611,21900727,0,0,0,1,0,0.0,0.0,0.0
202335,21900727,0,0,0,0,0,0.0,0.0,0.0
202694,21900728,28,0,0,6,1,0.833,0.476,0.429
203944,21900728,16,3,0,18,2,0.75,0.357,0.0
201959,21900728,10,1,0,7,0,0.0,0.833,0.0
203493,21900728,7,2,0,4,0,1.0,0.286,0.333
1628372,21900728,6,6,0,3,0,0.5,0.222,0.0
1628422,21900728,8,2,0,1,1,0.0,0.375,0.4
1629011,21900728,4,2,0,7,0,0.0,1.0,0.0
1628443,21900728,6,2,0,1,1,0.667,1.0,0.0
1628995,21900728,2,0,0,3,0,0.0,0.143,0.0
1626171,21900728,5,1,1,7,0,0.0,0.333,0.333
201961,21900728,0,0,0,0,0,0.0,0.0,0.0
203901,21900728,0,0,0,0,0,0.0,0.0,0.0
1629019,21900728,0,0,0,0,0,0.0,0.0,0.0
203933,21900728,5,0,0,1,2,0.5,0.4,0.0
1627734,21900728,25,2,0,8,0,0.625,0.667,0.0
1626167,21900728,12,1,0,6,1,0.0,0.8,0.8
203087,21900728,9,0,0,2,0,1.0,0.429,1.0
1627763,21900728,8,12,0,7,0,0.0,0.308,0.0
203506,21900728,7,1,0,2,1,1.0,0.143,0.25
203200,21900728,5,0,1,2,0,0.0,0.667,0.5
204456,21900728,4,4,0,4,0,1.0,0.5,0.0
1629048,21900728,2,0,0,0,0,0.0,0.333,0.0
203926,21900728,8,1,0,1,0,0.5,0.333,0.2
203960,21900728,0,0,0,1,0,0.0,0.0,0.0
1628988,21900728,0,0,0,0,0,0.0,0.0,0.0
1628388,21900728,0,0,0,0,0,0.0,0.0,0.0
202710,21900729,24,3,1,3,1,0.889,0.5329999999999999,0.0
1628389,21900729,4,5,4,14,3,0.5,0.125,0.0
203086,21900729,18,1,0,14,0,0.0,0.5,0.444
1629130,21900729,9,3,0,1,0,0.0,0.429,0.429
1629134,21900729,6,1,0,0,0,0.5,0.4,0.5
201949,21900729,4,2,0,4,2,0.0,0.5,0.0
201609,21900729,11,6,0,2,0,0.875,0.25,0.0
1629639,21900729,23,0,0,3,0,1.0,0.583,0.6
1627884,21900729,3,3,3,7,0,0.0,0.25,0.5
2617,21900729,0,0,0,0,0,0.0,0.0,0.0
203482,21900729,0,0,0,0,0,0.0,0.0,0.0
1629735,21900729,0,0,0,0,0,0.0,0.0,0.0
203079,21900729,0,0,0,0,0,0.0,0.0,0.0
203932,21900729,24,1,0,5,2,0.667,0.45,0.5710000000000001
203920,21900729,0,1,0,4,0,0.0,0.0,0.0
202696,21900729,21,4,2,9,0,0.0,0.625,0.25
203095,21900729,12,4,0,1,2,1.0,0.231,0.286
1628365,21900729,11,6,0,4,1,1.0,0.5,0.0
203082,21900729,6,2,0,3,0,1.0,0.182,0.143
1628411,21900729,1,0,0,1,0,0.5,0.0,0.0
203487,21900729,10,3,0,4,0,0.75,0.429,0.333
1628964,21900729,4,0,3,4,0,0.0,0.667,0.0
1629109,21900729,0,0,0,4,0,0.0,0.0,0.0
1628982,21900729,0,0,0,0,0,0.0,0.0,0.0
1628518,21900729,0,0,0,0,0,0.0,0.0,0.0
1629168,21900729,0,0,0,0,0,0.0,0.0,0.0
203922,21900730,22,1,1,1,3,0.5,0.6920000000000001,0.6
203110,21900730,8,16,2,7,2,0.0,0.5,0.4
1627737,21900730,10,3,4,7,1,0.0,0.455,0.0
1627814,21900730,18,2,0,4,1,0.0,0.727,0.5
1626156,21900730,19,8,0,7,0,0.5,0.429,0.545
1629016,21900730,12,1,0,5,1,1.0,0.5,0.333
1629673,21900730,3,3,0,3,0,0.0,0.25,1.0
202692,21900730,15,3,2,3,0,1.0,0.4,0.6
1626172,21900730,2,0,1,4,2,1.0,0.0,0.0
1629672,21900730,16,2,0,2,0,1.0,0.625,0.0
1628980,21900730,6,0,0,1,1,0.0,1.0,0.0
1626224,21900730,10,3,0,0,2,0.0,0.5710000000000001,0.667
201567,21900730,14,5,0,11,1,1.0,0.385,0.222
202684,21900730,6,3,1,11,1,0.0,0.333,0.0
1629012,21900730,23,4,0,2,3,1.0,0.563,0.6
1629636,21900730,15,4,0,3,0,1.0,0.333,0.429
1629645,21900730,19,2,0,3,0,1.0,0.417,0.333
1628035,21900730,5,0,0,2,0,0.0,0.5,0.5
1626204,21900730,12,2,0,5,0,0.0,0.5,0.5
203089,21900730,2,2,2,4,0,0.0,0.333,0.0
203957,21900730,6,1,0,3,0,1.0,0.333,0.0
1629716,21900730,0,0,0,2,1,0.0,0.0,0.0
203521,21900730,0,0,0,0,0,0.0,0.0,0.0
203925,21900731,22,3,0,3,0,0.0,0.5,0.545
1627752,21900731,2,2,1,5,1,0.0,0.111,0.0
1628386,21900731,13,5,2,15,0,0.429,0.833,0.0
202066,21900731,17,1,1,5,1,1.0,0.429,0.4
202681,21900731,11,4,1,4,1,0.0,0.417,0.2
203915,21900731,26,6,0,4,1,0.5710000000000001,0.391,0.4
201163,21900731,2,0,0,3,0,1.0,0.0,0.0
201599,21900731,8,3,2,11,1,1.0,0.75,0.0
1627747,21900731,6,1,0,3,0,0.5,0.222,0.5
1629651,21900731,0,0,0,0,0,0.0,0.0,0.0
1629066,21900731,0,0,0,0,0,0.0,0.0,0.0
1627789,21900731,0,0,0,0,0,0.0,0.0,0.0
1629725,21900731,0,0,0,0,0,0.0,0.0,0.0
1627780,21900731,4,3,0,5,3,0.0,0.286,0.0
1629067,21900731,8,3,1,7,1,1.0,0.75,0.0
101133,21900731,8,1,2,6,1,0.0,0.444,0.0
203078,21900731,34,2,3,6,3,0.667,0.478,0.286
202738,21900731,12,3,0,2,0,0.0,0.313,0.25
1628418,21900731,17,0,1,10,0,0.4,0.636,1.0
1628972,21900731,8,2,0,3,0,0.0,0.364,0.0
202397,21900731,11,4,0,5,0,0.0,0.417,0.5
202722,21900731,11,3,1,7,1,1.0,0.429,0.429
1629060,21900731,0,0,0,0,0,0.0,0.0,0.0
203895,21900731,0,0,0,0,0,0.0,0.0,0.0
1628394,21900731,0,0,0,0,0,0.0,0.0,0.0
202699,21900732,10,1,0,6,1,1.0,0.333,0.5
201143,21900732,9,4,0,9,0,0.0,0.364,0.1669999999999999
203954,21900732,11,1,2,5,0,1.0,0.091,0.0
1629003,21900732,11,0,0,4,3,1.0,0.375,0.25
1627732,21900732,23,5,0,9,1,0.556,0.643,0.0
1627788,21900732,14,2,0,4,1,1.0,0.444,0.333
1629680,21900732,8,0,0,0,0,0.0,0.6,0.5
203118,21900732,6,1,0,5,0,1.0,0.333,0.0
203526,21900732,1,1,0,4,0,0.5,0.0,0.0
203516,21900732,0,0,1,1,0,0.0,0.0,0.0
203504,21900732,2,0,0,0,0,0.0,0.25,0.0
1629015,21900732,0,0,0,0,0,0.0,0.0,0.0
203124,21900732,0,0,0,0,0,0.0,0.0,0.0
202330,21900732,4,2,0,9,1,1.0,0.091,0.0
1628369,21900732,25,4,1,3,1,0.8,0.368,0.5
1628464,21900732,5,0,0,7,0,0.5,0.667,0.0
1627759,21900732,32,1,0,9,2,0.7140000000000001,0.565,0.1
203935,21900732,16,4,0,4,2,0.833,0.625,0.5
1629684,21900732,5,0,1,3,0,0.5,0.667,0.0
1628400,21900732,11,0,0,5,1,1.0,0.667,0.5
202954,21900732,15,3,0,1,2,0.75,0.556,0.4
1629641,21900732,1,1,0,1,0,0.5,0.0,0.0
1629750,21900732,0,0,0,0,0,0.0,0.0,0.0
1629605,21900732,2,0,0,0,0,0.0,1.0,0.0
1629738,21900732,0,0,0,0,0,0.0,0.0,0.0
1629629,21900733,0,1,2,0,0,0.0,0.0,0.0
1628381,21900733,26,0,0,11,0,0.6,0.55,0.5
1627745,21900733,8,1,1,12,2,1.0,0.5,0.0
1628989,21900733,20,3,0,1,1,0.0,0.583,0.6
1629027,21900733,12,1,0,6,0,0.75,0.308,0.1669999999999999
1713,21900733,10,0,1,5,0,1.0,0.333,0.0
201952,21900733,6,8,0,4,1,0.5,0.2,0.0
1629164,21900733,11,5,0,7,0,1.0,0.364,0.5
1626203,21900733,5,0,0,4,2,1.0,0.5,0.5
1629718,21900733,2,0,0,0,0,0.0,0.5,0.0
1629631,21900733,0,0,0,0,0,0.0,0.0,0.0
1627827,21900733,22,4,1,7,2,1.0,0.5379999999999999,0.5710000000000001
1628467,21900733,18,1,4,6,1,1.0,0.667,0.5710000000000001
1626161,21900733,7,1,2,10,1,0.5,0.375,0.0
203501,21900733,7,1,0,1,1,0.0,0.25,0.2
1628973,21900733,27,8,0,4,0,1.0,0.545,0.5
203552,21900733,15,2,0,6,0,0.0,0.5,0.7140000000000001
1629151,21900733,8,1,1,6,0,1.0,0.4,0.4
1626153,21900733,9,7,0,5,1,1.0,0.333,0.5
1628382,21900733,10,1,0,8,0,1.0,0.5,0.5
1628499,21900733,0,0,0,0,0,0.0,0.0,0.0
200826,21900733,0,0,0,0,0,0.0,0.0,0.0
201584,21900733,0,0,0,0,0,0.0,0.0,0.0
1626246,21900733,0,0,0,0,0,0.0,0.0,0.0
